Orig Sort,industry_id_new,industry,industry_en,id_field,field_sort_key,field_name_de,field_name_en,sub_topic_sort,sub_topic_name_de,sub_topic_name_en,criteria_name_de,criteria_name_en,criteria_type_de,criteria_type_en,version,exclude_ghg,import_handler_ghg_exclusion,Ind_Cr_Id,,,industry_en,criteria_name_en
118,68,Textilien,textiles,68_3,3,Klima,Climate,3,Klimaschutz,Climate protection,Klimaneutraler Betrieb,Climate neutral operation,Maßnahmen/Lösungen,Action/Solution,5,,6,68_6,,,textiles,Climate neutral operation
119,68,Textilien,textiles,68_3,3,Klima,Climate,3,Klimaschutz,Climate protection,Klimabilanz,Carbon Footprint,Indikator Kommentar (Maßnahme),Indicator Commentary (action),5,,7,68_7,,,textiles,Carbon Footprint
,69,Uhren und Schmuck,jewelry,69_1,1,Wertschöpfungskette,Value Chain,10,Lieferkette,Supply chain,Menschenrechte,Human rights,Maßnahmen/Lösungen,Action/Solution,5,,1,69_1,,,jewelry,Human rights
,69,Uhren und Schmuck,jewelry,69_1,1,Wertschöpfungskette,Value Chain,10,Lieferkette,Supply chain,Kooperation,Cooperation,Maßnahmen/Lösungen,Action/Solution,5,,2,69_2,,,jewelry,Cooperation
,69,Uhren und Schmuck,jewelry,69_1,1,Wertschöpfungskette,Value Chain,10,Lieferkette,Supply chain,Soziale Entwicklung,Social development,Maßnahmen/Lösungen,Action/Solution,5,,3,69_3,,,jewelry,Social development
,69,Uhren und Schmuck,jewelry,69_1,1,Wertschöpfungskette,Value Chain,9,Mitarbeitende,Employees,Arbeitsschutz,Occupational safety and health,Maßnahmen/Lösungen,Action/Solution,5,,4,69_4,,,jewelry,Occupational safety and health
,69,Uhren und Schmuck,jewelry,69_2,2,Ressourcen,Resources,5,Kreislaufwirtschaft,Circular economy,Materialien,Materials,Maßnahmen/Lösungen,Action/Solution,5,,5,69_5,,,jewelry,Materials
,69,Uhren und Schmuck,jewelry,69_3,3,Klima,Climate,3,Klimaschutz,Climate protection,Klimaneutraler Betrieb,Climate neutral operation,Maßnahmen/Lösungen,Action/Solution,5,,6,69_6,,,jewelry,Climate neutral operation
,69,Uhren und Schmuck,jewelry,69_3,3,Klima,Climate,3,Klimaschutz,Climate protection,Klimabilanz,Carbon footprint,Indikator Kommentar (Maßnahme),Indicator Commentary (action),5,,7,69_7,,,jewelry,Carbon footprint
513,70,Textileinzelhandel,textile_retail,70_1,1,Ressourcen,Resources,5,Kreislaufwirtschaft,Circular economy,Circular Design,Circular design,Maßnahmen/Lösungen,Action/Solution,5,,1,70_1,,,textile_retail,Circular design
514,70,Textileinzelhandel,textile_retail,70_1,1,Ressourcen,Resources,5,Kreislaufwirtschaft,Circular economy,Materialien,Materials,Maßnahmen/Lösungen,Action/Solution,5,,2,70_2,,,textile_retail,Materials
515,70,Textileinzelhandel,textile_retail,70_1,1,Ressourcen,Resources,5,Kreislaufwirtschaft,Circular economy,Kreislauflösungen,Circular solutions,Maßnahmen/Lösungen,Action/Solution,5,,3,70_3,,,textile_retail,Circular solutions
516,70,Textileinzelhandel,textile_retail,70_1,1,Ressourcen,Resources,5,Kreislaufwirtschaft,Circular economy,Wiedernutzung und Recycling,Reuse and recycling,Maßnahmen/Lösungen,Action/Solution,5,,4,70_4,,,textile_retail,Reuse and recycling
517,70,Textileinzelhandel,textile_retail,70_2,2,Klima,Climate,3,Klimaschutz,Climate protection,Klimaneutraler Betrieb,Climate neutral operation,Maßnahmen/Lösungen,Action/Solution,5,,5,70_5,,,textile_retail,Climate neutral operation
518,70,Textileinzelhandel,textile_retail,70_2,2,Klima,Climate,3,Klimaschutz,Climate protection,Klimabilanz,Carbon Footprint,Indikator Kommentar (Maßnahme),Indicator Commentary (action),5,,6,70_6,,,textile_retail,Carbon Footprint
519,70,Textileinzelhandel,textile_retail,70_3,3,Wertschöpfungskette,Value Chain,10,Lieferkette,Supply chain,Menschenrechte,Human rights,Maßnahmen/Lösungen,Action/Solution,5,,7,70_7,,,textile_retail,Human rights
353,71,Sportartikel,sport_articles,71_1,1,Ressourcen,Resources,5,Kreislaufwirtschaft,Circular economy,Circular Design,Circular design,Maßnahmen/Lösungen,Action/Solution,5,,1,71_1,,,sport_articles,Circular design
354,71,Sportartikel,sport_articles,71_1,1,Ressourcen,Resources,5,Kreislaufwirtschaft,Circular economy,Materialien,Materials,Maßnahmen/Lösungen,Action/Solution,5,,2,71_2,,,sport_articles,Materials
355,71,Sportartikel,sport_articles,71_1,1,Ressourcen,Resources,5,Kreislaufwirtschaft,Circular economy,Wiedernutzung und Recycling,Reuse and recycling,Maßnahmen/Lösungen,Action/Solution,5,,3,71_3,,,sport_articles,Reuse and recycling
356,71,Sportartikel,sport_articles,71_1,1,Ressourcen,Resources,5,Kreislaufwirtschaft,Circular economy,Verpackung,Packing,Maßnahmen/Lösungen,Action/Solution,5,,4,71_4,,,sport_articles,Packing
357,71,Sportartikel,sport_articles,71_2,2,Klima,Climate,3,Klimaschutz,Climate protection,Klimaneutraler Betrieb,Climate neutral operation,Maßnahmen/Lösungen,Action/Solution,5,,5,71_5,,,sport_articles,Climate neutral operation
358,71,Sportartikel,sport_articles,71_2,2,Klima,Climate,3,Klimaschutz,Climate protection,Klimabilanz,Carbon Footprint,Indikator Kommentar (Maßnahme),Indicator Commentary (action),5,,6,71_6,,,sport_articles,Carbon Footprint
359,71,Sportartikel,sport_articles,71_3,3,Wertschöpfungskette,Value Chain,10,Lieferkette,Supply chain,Menschenrechte,Human rights,Maßnahmen/Lösungen,Action/Solution,5,,7,71_7,,,sport_articles,Human rights
521,72,Sportartikeleinzelhandel,sporting,72_1,1,Ressourcen,Resources,5,Kreislaufwirtschaft,Circular economy,Circular Design,Circular design,Maßnahmen/Lösungen,Action/Solution,5,,1,72_1,,,sporting,Circular design
522,72,Sportartikeleinzelhandel,sporting,72_1,1,Ressourcen,Resources,5,Kreislaufwirtschaft,Circular economy,Materialien,Materials,Maßnahmen/Lösungen,Action/Solution,5,,2,72_2,,,sporting,Materials
523,72,Sportartikeleinzelhandel,sporting,72_1,1,Ressourcen,Resources,5,Kreislaufwirtschaft,Circular economy,Wiedernutzung und Recycling,Reuse and recycling,Maßnahmen/Lösungen,Action/Solution,5,,3,72_3,,,sporting,Reuse and recycling
524,72,Sportartikeleinzelhandel,sporting,72_1,1,Ressourcen,Resources,5,Kreislaufwirtschaft,Circular economy,Verpackung,Packing,Maßnahmen/Lösungen,Action/Solution,5,,4,72_4,,,sporting,Packing
525,72,Sportartikeleinzelhandel,sporting,72_2,2,Klima,Climate,3,Klimaschutz,Climate protection,Klimaneutraler Betrieb,Climate neutral operation,Maßnahmen/Lösungen,Action/Solution,5,,5,72_5,,,sporting,Climate neutral operation
526,72,Sportartikeleinzelhandel,sporting,72_2,2,Klima,Climate,3,Klimaschutz,Climate protection,Klimabilanz,Carbon Footprint,Indikator Kommentar (Maßnahme),Indicator Commentary (action),5,,6,72_6,,,sporting,Carbon Footprint
527,72,Sportartikeleinzelhandel,sporting,72_3,3,Gesellschaft,Society,12,Endkunden,End customers,Gesundheit,Health,Maßnahmen/Lösungen,Action/Solution,5,,7,72_7,,,sporting,Health
777,73,Sportwirtschaft,sport_industry,73_1,1,Gesellschaft,Society,12,Endkunden,End customers,Gesundheit,Health,Maßnahmen/Lösungen,Action/Solution,5,,1,73_1,,,sport_industry,Health
778,73,Sportwirtschaft,sport_industry,73_1,1,Gesellschaft,Society,12,Endkunden,End customers,Soziale Wirkung,Social impact,Maßnahmen/Lösungen,Action/Solution,5,,2,73_2,,,sport_industry,Social impact
779,73,Sportwirtschaft,sport_industry,73_1,1,Gesellschaft,Society,12,Endkunden,End customers,Zusammenhalt,Social cohesion,Maßnahmen/Lösungen,Action/Solution,5,,3,73_3,,,sport_industry,Social cohesion
780,73,Sportwirtschaft,sport_industry,73_1,1,Gesellschaft,Society,12,Endkunden,End customers,Bildung,Education,Maßnahmen/Lösungen,Action/Solution,5,,4,73_4,,,sport_industry,Education
781,73,Sportwirtschaft,sport_industry,73_2,2,Klima,Climate,3,Klimaschutz,Climate protection,Klimaneutraler Betrieb,Climate neutral operation,Maßnahmen/Lösungen,Action/Solution,5,,5,73_5,,,sport_industry,Climate neutral operation
782,73,Sportwirtschaft,sport_industry,73_2,2,Klima,Climate,3,Klimaschutz,Climate protection,Klimabilanz,Carbon Footprint,Indikator Kommentar (Maßnahme),Indicator Commentary (action),5,,6,73_6,,,sport_industry,Carbon Footprint
783,73,Sportwirtschaft,sport_industry,73_3,3,Wertschöpfungskette,Value Chain,9,Mitarbeitende,Employees,Weiterbildung,Professional education,Maßnahmen/Lösungen,Action/Solution,5,,7,73_7,,,sport_industry,Professional education
97,74,Wasch- und Reinigungsmittel,cleaning_supplies,74_1,1,Ressourcen,Resources,5,Kreislaufwirtschaft,Circular economy,Circular Design,Circular design,Maßnahmen/Lösungen,Action/Solution,5,,1,74_1,,,cleaning_supplies,Circular design
98,74,Wasch- und Reinigungsmittel,cleaning_supplies,74_1,1,Ressourcen,Resources,5,Kreislaufwirtschaft,Circular economy,Abfallvermeidung,Waste prevention,Maßnahmen/Lösungen,Action/Solution,5,,2,74_2,,,cleaning_supplies,Waste prevention
99,74,Wasch- und Reinigungsmittel,cleaning_supplies,74_1,1,Ressourcen,Resources,5,Kreislaufwirtschaft,Circular economy,Verpackung,Packing,Maßnahmen/Lösungen,Action/Solution,5,,3,74_3,,,cleaning_supplies,Packing
100,74,Wasch- und Reinigungsmittel,cleaning_supplies,74_1,1,Ressourcen,Resources,6,Wasser,Water,Wassersparen,Water conservation,Maßnahmen/Lösungen,Action/Solution,5,,4,74_4,,,cleaning_supplies,Water conservation
101,74,Wasch- und Reinigungsmittel,cleaning_supplies,74_2,2,Klima,Climate,3,Klimaschutz,Climate protection,Energieeffizienz,Energy efficiency,Maßnahmen/Lösungen,Action/Solution,5,,5,74_5,,,cleaning_supplies,Energy efficiency
102,74,Wasch- und Reinigungsmittel,cleaning_supplies,74_2,2,Klima,Climate,3,Klimaschutz,Climate protection,Klimabilanz,Carbon Footprint,Indikator Kommentar (Maßnahme),Indicator Commentary (action),5,,6,74_6,,,cleaning_supplies,Carbon Footprint
103,74,Wasch- und Reinigungsmittel,cleaning_supplies,74_3,3,Natur,Nature,7,Schadstoffe,Pollution,Schadstoffe Wasser,Pollution to Water,Maßnahmen/Lösungen,Action/Solution,5,,7,74_7,,,cleaning_supplies,Pollution to Water
105,75,Kosmetik,cosmetics,75_1,1,Ressourcen,Resources,5,Kreislaufwirtschaft,Circular economy,Circular Design,Circular design,Maßnahmen/Lösungen,Action/Solution,5,,1,75_1,,,cosmetics,Circular design
106,75,Kosmetik,cosmetics,75_1,1,Ressourcen,Resources,5,Kreislaufwirtschaft,Circular economy,Abfallvermeidung,Waste prevention,Maßnahmen/Lösungen,Action/Solution,5,,2,75_2,,,cosmetics,Waste prevention
107,75,Kosmetik,cosmetics,75_1,1,Ressourcen,Resources,5,Kreislaufwirtschaft,Circular economy,Verpackung,Packing,Maßnahmen/Lösungen,Action/Solution,5,,3,75_3,,,cosmetics,Packing
108,75,Kosmetik,cosmetics,75_1,1,Ressourcen,Resources,6,Wasser,Water,Wassersparen,Water conservation,Maßnahmen/Lösungen,Action/Solution,5,,4,75_4,,,cosmetics,Water conservation
109,75,Kosmetik,cosmetics,75_2,2,Klima,Climate,3,Klimaschutz,Climate protection,Energieeffizienz,Energy efficiency,Maßnahmen/Lösungen,Action/Solution,5,,5,75_5,,,cosmetics,Energy efficiency
110,75,Kosmetik,cosmetics,75_2,2,Klima,Climate,3,Klimaschutz,Climate protection,Klimabilanz,Carbon Footprint,Indikator Kommentar (Maßnahme),Indicator Commentary (action),5,,6,75_6,,,cosmetics,Carbon Footprint
111,75,Kosmetik,cosmetics,75_3,3,Natur,Nature,8,Biodiversität,Biodiversity,Artenvielfalt,Diversity of species,Maßnahmen/Lösungen,Action/Solution,5,,7,75_7,,,cosmetics,Diversity of species
473,76,Konsumgüter-Großhandel,consumer_goods_wholesale,76_1,1,Klima,Climate,3,Klimaschutz,Climate protection,Klimafreundliche Produkte,Climate-friendly products,Maßnahmen/Lösungen,Action/Solution,5,,1,76_1,,,consumer_goods_wholesale,Climate-friendly products
474,76,Konsumgüter-Großhandel,consumer_goods_wholesale,76_1,1,Klima,Climate,3,Klimaschutz,Climate protection,Transport,Transportation,Maßnahmen/Lösungen,Action/Solution,5,,2,76_2,,,consumer_goods_wholesale,Transportation
475,76,Konsumgüter-Großhandel,consumer_goods_wholesale,76_1,1,Klima,Climate,3,Klimaschutz,Climate protection,Energieeffizienz,Energy efficiency,Maßnahmen/Lösungen,Action/Solution,5,,3,76_3,,,consumer_goods_wholesale,Energy efficiency
476,76,Konsumgüter-Großhandel,consumer_goods_wholesale,76_1,1,Klima,Climate,3,Klimaschutz,Climate protection,Erneuerbare Energien,Renewable energies,Maßnahmen/Lösungen,Action/Solution,5,,4,76_4,,,consumer_goods_wholesale,Renewable energies
477,76,Konsumgüter-Großhandel,consumer_goods_wholesale,76_1,1,Klima,Climate,3,Klimaschutz,Climate protection,Klimabilanz,Carbon Footprint,Indikator Kommentar (Maßnahme),Indicator Commentary (action),5,,5,76_5,,,consumer_goods_wholesale,Carbon Footprint
478,76,Konsumgüter-Großhandel,consumer_goods_wholesale,76_2,2,Ressourcen,Resources,5,Kreislaufwirtschaft,Circular economy,Kreislauflösungen,Circular solutions,Maßnahmen/Lösungen,Action/Solution,5,,6,76_6,,,consumer_goods_wholesale,Circular solutions
479,76,Konsumgüter-Großhandel,consumer_goods_wholesale,76_3,3,Wertschöpfungskette,Value Chain,10,Lieferkette,Supply chain,Menschenrechte,Human rights,Maßnahmen/Lösungen,Action/Solution,5,,7,76_7,,,consumer_goods_wholesale,Human rights
537,77,Konsumgüter-Einzelhandel,consumer_goods_retail,77_1,1,Ressourcen,Resources,5,Kreislaufwirtschaft,Circular economy,Circular Design,Circular design,Maßnahmen/Lösungen,Action/Solution,5,,1,77_1,,,consumer_goods_retail,Circular design
538,77,Konsumgüter-Einzelhandel,consumer_goods_retail,77_1,1,Ressourcen,Resources,5,Kreislaufwirtschaft,Circular economy,Materialien,Materials,Maßnahmen/Lösungen,Action/Solution,5,,2,77_2,,,consumer_goods_retail,Materials
539,77,Konsumgüter-Einzelhandel,consumer_goods_retail,77_1,1,Ressourcen,Resources,5,Kreislaufwirtschaft,Circular economy,Wiedernutzung und Recycling,Reuse and recycling,Maßnahmen/Lösungen,Action/Solution,5,,3,77_3,,,consumer_goods_retail,Reuse and recycling
540,77,Konsumgüter-Einzelhandel,consumer_goods_retail,77_1,1,Ressourcen,Resources,5,Kreislaufwirtschaft,Circular economy,Verpackung,Packing,Maßnahmen/Lösungen,Action/Solution,5,,4,77_4,,,consumer_goods_retail,Packing
541,77,Konsumgüter-Einzelhandel,consumer_goods_retail,77_2,2,Klima,Climate,3,Klimaschutz,Climate protection,CO2-Transparenz und -Anreize,CO2 transparency and incentives,Maßnahmen/Lösungen,Action/Solution,5,,5,77_5,,,consumer_goods_retail,CO2 transparency and incentives
542,77,Konsumgüter-Einzelhandel,consumer_goods_retail,77_2,2,Klima,Climate,3,Klimaschutz,Climate protection,Klimabilanz,Carbon Footprint,Indikator Kommentar (Maßnahme),Indicator Commentary (action),5,,6,77_6,,,consumer_goods_retail,Carbon Footprint
543,77,Konsumgüter-Einzelhandel,consumer_goods_retail,77_3,3,Wertschöpfungskette,Value Chain,10,Lieferkette,Supply chain,Menschenrechte,Human rights,Maßnahmen/Lösungen,Action/Solution,5,,7,77_7,,,consumer_goods_retail,Human rights
249,78,Unterhaltungselektronik,consumer_electronics,78_1,1,Klima,Climate,3,Klimaschutz,Climate protection,Energieeffizienz,Energy efficiency,Maßnahmen/Lösungen,Action/Solution,5,,1,78_1,,,consumer_electronics,Energy efficiency
250,78,Unterhaltungselektronik,consumer_electronics,78_1,1,Klima,Climate,3,Klimaschutz,Climate protection,Smart Home,Smart home,Maßnahmen/Lösungen,Action/Solution,5,,2,78_2,,,consumer_electronics,Smart home
251,78,Unterhaltungselektronik,consumer_electronics,78_1,1,Klima,Climate,3,Klimaschutz,Climate protection,Lifestyle,Lifestyles,Maßnahmen/Lösungen,Action/Solution,5,,3,78_3,,,consumer_electronics,Lifestyles
252,78,Unterhaltungselektronik,consumer_electronics,78_1,1,Klima,Climate,3,Klimaschutz,Climate protection,Klimaneutraler Betrieb,Climate neutral operation,Maßnahmen/Lösungen,Action/Solution,5,,4,78_4,,,consumer_electronics,Climate neutral operation
253,78,Unterhaltungselektronik,consumer_electronics,78_1,1,Klima,Climate,3,Klimaschutz,Climate protection,Klimabilanz,Carbon Footprint,Indikator Kommentar (Maßnahme),Indicator Commentary (action),5,,5,78_5,,,consumer_electronics,Carbon Footprint
254,78,Unterhaltungselektronik,consumer_electronics,78_2,2,Ressourcen,Resources,5,Kreislaufwirtschaft,Circular economy,Kreislauflösungen,Circular solutions,Maßnahmen/Lösungen,Action/Solution,5,,6,78_6,,,consumer_electronics,Circular solutions
255,78,Unterhaltungselektronik,consumer_electronics,78_3,3,Wertschöpfungskette,Value Chain,10,Lieferkette,Supply chain,Menschenrechte,Human rights,Maßnahmen/Lösungen,Action/Solution,5,,7,78_7,,,consumer_electronics,Human rights
185,79,Möbel und Einrichtung,furniture,79_1,1,Ressourcen,Resources,5,Kreislaufwirtschaft,Circular economy,Circular Design,Circular design,Maßnahmen/Lösungen,Action/Solution,5,,1,79_1,,,furniture,Circular design
186,79,Möbel und Einrichtung,furniture,79_1,1,Ressourcen,Resources,5,Kreislaufwirtschaft,Circular economy,Kreislauflösungen,Circular solutions,Maßnahmen/Lösungen,Action/Solution,5,,2,79_2,,,furniture,Circular solutions
187,79,Möbel und Einrichtung,furniture,79_1,1,Ressourcen,Resources,5,Kreislaufwirtschaft,Circular economy,Ressourceneffizienz,Resource efficiency,Maßnahmen/Lösungen,Action/Solution,5,,3,79_3,,,furniture,Resource efficiency
188,79,Möbel und Einrichtung,furniture,79_1,1,Ressourcen,Resources,5,Kreislaufwirtschaft,Circular economy,Wiedernutzung und Recycling,Reuse and recycling,Maßnahmen/Lösungen,Action/Solution,5,,4,79_4,,,furniture,Reuse and recycling
189,79,Möbel und Einrichtung,furniture,79_2,2,Klima,Climate,3,Klimaschutz,Climate protection,Klimaneutraler Betrieb,Climate neutral operation,Maßnahmen/Lösungen,Action/Solution,5,,5,79_5,,,furniture,Climate neutral operation
190,79,Möbel und Einrichtung,furniture,79_2,2,Klima,Climate,3,Klimaschutz,Climate protection,Klimabilanz,Carbon Footprint,Indikator Kommentar (Maßnahme),Indicator Commentary (action),5,,6,79_6,,,furniture,Carbon Footprint
191,79,Möbel und Einrichtung,furniture,79_3,3,Natur,Nature,8,Biodiversität,Biodiversity,Nachhaltige Forstwirtschaft,Sustainable forestry,Maßnahmen/Lösungen,Action/Solution,5,,7,79_7,,,furniture,Sustainable forestry
209,80,Haushaltsgeräte,household,80_1,1,Klima,Climate,3,Klimaschutz,Climate protection,Energieeffizienz,Energy efficiency,Maßnahmen/Lösungen,Action/Solution,5,,1,80_1,,,household,Energy efficiency
210,80,Haushaltsgeräte,household,80_1,1,Klima,Climate,3,Klimaschutz,Climate protection,Smart Home,Smart home,Maßnahmen/Lösungen,Action/Solution,5,,2,80_2,,,household,Smart home
211,80,Haushaltsgeräte,household,80_1,1,Klima,Climate,3,Klimaschutz,Climate protection,Lifestyle,Lifestyles,Maßnahmen/Lösungen,Action/Solution,5,,3,80_3,,,household,Lifestyles
212,80,Haushaltsgeräte,household,80_1,1,Klima,Climate,3,Klimaschutz,Climate protection,Klimaneutraler Betrieb,Climate neutral operation,Maßnahmen/Lösungen,Action/Solution,5,,4,80_4,,,household,Climate neutral operation
213,80,Haushaltsgeräte,household,80_1,1,Klima,Climate,3,Klimaschutz,Climate protection,Klimabilanz,Carbon Footprint,Indikator Kommentar (Maßnahme),Indicator Commentary (action),5,,5,80_5,,,household,Carbon Footprint
214,80,Haushaltsgeräte,household,80_2,2,Ressourcen,Resources,5,Kreislaufwirtschaft,Circular economy,Kreislauflösungen,Circular solutions,Maßnahmen/Lösungen,Action/Solution,5,,6,80_6,,,household,Circular solutions
215,80,Haushaltsgeräte,household,80_3,3,Wertschöpfungskette,Value Chain,10,Lieferkette,Supply chain,Menschenrechte,Human rights,Maßnahmen/Lösungen,Action/Solution,5,,7,80_7,,,household,Human rights
505,81,Möbel- und Elektrohandel,furniture_trade,81_1,1,Klima,Climate,3,Klimaschutz,Climate protection,Energieeffizienz,Energy efficiency,Maßnahmen/Lösungen,Action/Solution,5,,1,81_1,,,furniture_trade,Energy efficiency
506,81,Möbel- und Elektrohandel,furniture_trade,81_1,1,Klima,Climate,3,Klimaschutz,Climate protection,Smart Home,Smart home,Maßnahmen/Lösungen,Action/Solution,5,,2,81_2,,,furniture_trade,Smart home
507,81,Möbel- und Elektrohandel,furniture_trade,81_1,1,Klima,Climate,3,Klimaschutz,Climate protection,Erneuerbare Energien,Renewable energies,Maßnahmen/Lösungen,Action/Solution,5,,3,81_3,,,furniture_trade,Renewable energies
508,81,Möbel- und Elektrohandel,furniture_trade,81_1,1,Klima,Climate,3,Klimaschutz,Climate protection,Transport,Transportation,Maßnahmen/Lösungen,Action/Solution,5,,4,81_4,,,furniture_trade,Transportation
509,81,Möbel- und Elektrohandel,furniture_trade,81_1,1,Klima,Climate,3,Klimaschutz,Climate protection,Klimabilanz,Carbon Footprint,Indikator Kommentar (Maßnahme),Indicator Commentary (action),5,,5,81_5,,,furniture_trade,Carbon Footprint
510,81,Möbel- und Elektrohandel,furniture_trade,81_2,2,Ressourcen,Resources,5,Kreislaufwirtschaft,Circular economy,Kreislauflösungen,Circular solutions,Maßnahmen/Lösungen,Action/Solution,5,,6,81_6,,,furniture_trade,Circular solutions
511,81,Möbel- und Elektrohandel,furniture_trade,81_3,3,Wertschöpfungskette,Value Chain,10,Lieferkette,Supply chain,Menschenrechte,Human rights,Maßnahmen/Lösungen,Action/Solution,5,,7,81_7,,,furniture_trade,Human rights
329,82,Automobilindustrie,automotive,82_1,1,Klima,Climate,3,Klimaschutz,Climate protection,Transport,Transportation,Maßnahmen/Lösungen,Action/Solution,5,,1,82_1,,,automotive,Transportation
330,82,Automobilindustrie,automotive,82_1,1,Klima,Climate,3,Klimaschutz,Climate protection,Mobilität und Reisen,Mobility and travel,Maßnahmen/Lösungen,Action/Solution,5,,2,82_2,,,automotive,Mobility and travel
331,82,Automobilindustrie,automotive,82_1,1,Klima,Climate,3,Klimaschutz,Climate protection,Energiespeicher,Energy storage,Maßnahmen/Lösungen,Action/Solution,5,,3,82_3,,,automotive,Energy storage
332,82,Automobilindustrie,automotive,82_1,1,Klima,Climate,3,Klimaschutz,Climate protection,Erneuerbare Energien,Renewable energies,Maßnahmen/Lösungen,Action/Solution,5,,4,82_4,,,automotive,Renewable energies
333,82,Automobilindustrie,automotive,82_1,1,Klima,Climate,3,Klimaschutz,Climate protection,Klimabilanz,Carbon Footprint,Indikator Kommentar (Maßnahme),Indicator Commentary (action),5,,5,82_5,,,automotive,Carbon Footprint
334,82,Automobilindustrie,automotive,82_2,2,Natur,Nature,7,Schadstoffe,Pollution,Schadstoffe Luft,Pollution to Air,Maßnahmen/Lösungen,Action/Solution,5,,6,82_6,,,automotive,Pollution to Air
335,82,Automobilindustrie,automotive,82_3,3,Ressourcen,Resources,5,Kreislaufwirtschaft,Circular economy,Circular Design,Circular design,Maßnahmen/Lösungen,Action/Solution,5,,7,82_7,,,automotive,Circular design
337,83,"Luftfahrzeug-, Bahn- und Schiffsbau",transportations_building,83_1,1,Klima,Climate,3,Klimaschutz,Climate protection,Transport,Transportation,Maßnahmen/Lösungen,Action/Solution,5,,1,83_1,,,transportations_building,Transportation
338,83,"Luftfahrzeug-, Bahn- und Schiffsbau",transportations_building,83_1,1,Klima,Climate,3,Klimaschutz,Climate protection,Mobilität und Reisen,Mobility and travel,Maßnahmen/Lösungen,Action/Solution,5,,2,83_2,,,transportations_building,Mobility and travel
339,83,"Luftfahrzeug-, Bahn- und Schiffsbau",transportations_building,83_1,1,Klima,Climate,3,Klimaschutz,Climate protection,Erneuerbare Energien,Renewable energies,Maßnahmen/Lösungen,Action/Solution,5,,3,83_3,,,transportations_building,Renewable energies
340,83,"Luftfahrzeug-, Bahn- und Schiffsbau",transportations_building,83_1,1,Klima,Climate,3,Klimaschutz,Climate protection,Energieeffizienz,Energy efficiency,Maßnahmen/Lösungen,Action/Solution,5,,4,83_4,,,transportations_building,Energy efficiency
341,83,"Luftfahrzeug-, Bahn- und Schiffsbau",transportations_building,83_1,1,Klima,Climate,3,Klimaschutz,Climate protection,Klimabilanz,Carbon Footprint,Indikator Kommentar (Maßnahme),Indicator Commentary (action),5,,5,83_5,,,transportations_building,Carbon Footprint
342,83,"Luftfahrzeug-, Bahn- und Schiffsbau",transportations_building,83_2,2,Natur,Nature,7,Schadstoffe,Pollution,Schadstoffe Luft,Pollution to Air,Maßnahmen/Lösungen,Action/Solution,5,,6,83_6,,,transportations_building,Pollution to Air
343,83,"Luftfahrzeug-, Bahn- und Schiffsbau",transportations_building,83_3,3,Ressourcen,Resources,5,Kreislaufwirtschaft,Circular economy,Materialien,Materials,Maßnahmen/Lösungen,Action/Solution,5,,7,83_7,,,transportations_building,Materials
361,84,Zweiräder,two_wheeler,84_1,1,Klima,Climate,3,Klimaschutz,Climate protection,Mobilität und Reisen,Mobility and travel,Maßnahmen/Lösungen,Action/Solution,5,,1,84_1,,,two_wheeler,Mobility and travel
362,84,Zweiräder,two_wheeler,84_1,1,Klima,Climate,3,Klimaschutz,Climate protection,Transport,Transportation,Maßnahmen/Lösungen,Action/Solution,5,,2,84_2,,,two_wheeler,Transportation
363,84,Zweiräder,two_wheeler,84_1,1,Klima,Climate,3,Klimaschutz,Climate protection,Lifestyle,Lifestyles,Maßnahmen/Lösungen,Action/Solution,5,,3,84_3,,,two_wheeler,Lifestyles
364,84,Zweiräder,two_wheeler,84_1,1,Klima,Climate,3,Klimaschutz,Climate protection,Energiespeicher,Energy storage,Maßnahmen/Lösungen,Action/Solution,5,,4,84_4,,,two_wheeler,Energy storage
365,84,Zweiräder,two_wheeler,84_1,1,Klima,Climate,3,Klimaschutz,Climate protection,Klimabilanz,Carbon Footprint,Indikator Kommentar (Maßnahme),Indicator Commentary (action),5,,5,84_5,,,two_wheeler,Carbon Footprint
366,84,Zweiräder,two_wheeler,84_2,2,Ressourcen,Resources,5,Kreislaufwirtschaft,Circular economy,Kreislauflösungen,Circular solutions,Maßnahmen/Lösungen,Action/Solution,5,,6,84_6,,,two_wheeler,Circular solutions
367,84,Zweiräder,two_wheeler,84_3,3,Gesellschaft,Society,12,Endkunden,End customers,Gesundheit,Health,Maßnahmen/Lösungen,Action/Solution,5,,7,84_7,,,two_wheeler,Health
481,85,Fahrzeughandel und -Werkstätten,vehicle,85_1,1,Klima,Climate,3,Klimaschutz,Climate protection,Mobilität und Reisen,Mobility and travel,Maßnahmen/Lösungen,Action/Solution,5,,1,85_1,,,vehicle,Mobility and travel
482,85,Fahrzeughandel und -Werkstätten,vehicle,85_1,1,Klima,Climate,3,Klimaschutz,Climate protection,Transport,Transportation,Maßnahmen/Lösungen,Action/Solution,5,,2,85_2,,,vehicle,Transportation
483,85,Fahrzeughandel und -Werkstätten,vehicle,85_1,1,Klima,Climate,3,Klimaschutz,Climate protection,Energieeffizienz,Energy efficiency,Maßnahmen/Lösungen,Action/Solution,5,,3,85_3,,,vehicle,Energy efficiency
484,85,Fahrzeughandel und -Werkstätten,vehicle,85_1,1,Klima,Climate,3,Klimaschutz,Climate protection,Erneuerbare Energien,Renewable energies,Maßnahmen/Lösungen,Action/Solution,5,,4,85_4,,,vehicle,Renewable energies
